,ItemID,ItemName,CurrentValue,LastUpdated,LowValue,LowSeenDate,HighValue,HighSeenDate,Override,Taxed,Bottleneck,Mat1Qty,Mat1,Mat2Qty,Mat2,Mat3Qty,Mat3,Mat4Qty,Mat4,Mat5Qty,Mat5,Mat6Qty,Mat6,ProductionMultiplier,CritChance,CritProduct,Experience,ProductionTime,Source,MatGroup,Tag,Description
1123,9290,Premium Ham Sandwich,32111,2018/05/13,32111,,32111,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1124,9291,Soft Omelet,1540,2018/05/13,1540,,1540,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1125,9292,Tea with Strong Scent,3881,2018/05/13,3881,,3881,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1126,9293,Thick Aloe Yogurt,6650,2018/05/13,6650,,6650,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1127,9294,Sweet Aloe Cookie,3672,2018/05/13,3672,,3672,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1128,9295,Tangy Honey Wine,2484,2018/05/13,2484,,2484,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1129,9296,Healthy Sute Tea,29518,2018/05/13,29518,,29518,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1130,9297,Mouth-watering Fish Fillet Chips,9302,2018/05/13,9302,,9302,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1131,9298,Plentiful Assorted Side Dishes,31068,2018/05/13,31068,,31068,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1132,9299,Spongy Teff Bread,565,2018/05/13,565,,565,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1133,9300,Thick Freekeh Snake Stew,16064,2018/05/13,16064,,16064,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1134,9301,Sweet Fig Pie,4542,2018/05/13,4542,,4542,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1135,9302,Savory Pistachio Fried Rice,8516,2018/05/13,8516,,8516,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1136,9303,Spicy Teff Sandwich,40460,2018/05/13,40460,,40460,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1137,9304,Mild Date Palm Wine,2233,2018/05/13,2233,,2233,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1138,9305,Classic Couscous,25652,2018/05/13,25652,,25652,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1139,9306,Star Anise Tea,2037,2018/05/13,2037,,2037,,,Yes,No,1,Star Anise,1,Purified Water,,,,,,,,,2.5,,,,Cooking,Cooking,,,
1140,9307,Coconut Cocktail,1583,2018/05/13,1583,,1583,,,Yes,No,2,Coconut,1,Exotic Herbal Wine,2,Essence of Liquor,1,Fruit,5,Mineral Water,,,2.5,0.3,Chilled Coconut Cocktail,,Cooking,Cooking,,,
1141,9308,Coconut Pasta,11325,2018/05/13,11325,,11325,,,Yes,No,2,Coconut,2,Onion,5,Dough,4,Garlic,1,White Sauce,,,2.5,0.3,Sweet Coconut Pasta,,Cooking,Cooking,,,
1142,9309,Coconut Fried Fish,7236,2018/05/13,7236,,7236,,,Yes,No,3,Coconut,1,Dried Fish,2,Egg,3,Dough,4,Deep Frying Oil,,,2.5,0.3,Crispy Coconut Fried Fish,,Cooking,Cooking,,,
1143,9310,Chilled Coconut Cocktail,4291,2018/05/13,4291,,4291,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1144,9311,Sweet Coconut Pasta,13543,2018/05/13,13543,,13543,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1145,9312,Crispy Coconut Fried Fish,12413,2018/05/13,12413,,12413,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1146,9313,Spirit Essence of Wind,18314,2018/05/13,18314,,18314,,,Yes,No,1,Wind Spirit Stone Fragment,1,Purified Water,,,,,,,,,1.5,,,,6,Processing - Simple Cooking,,,
1147,9314,Spirit Essence of Earth,18314,2018/05/13,18314,,18314,,,Yes,No,1,Earth Spirit Stone Fragment,1,Purified Water,,,,,,,,,1.5,,,,6,Processing - Simple Cooking,,,
1148,9315,Spirit Essence of Water,18314,2018/05/13,18314,,18314,,,Yes,No,1,Water Spirit Stone Fragment,1,Purified Water,,,,,,,,,1.5,,,,6,Processing - Simple Cooking,,,
1149,9316,Rainbow Button Mushroom Sandwich,14364,2018/05/13,14364,,14364,,,Yes,No,1,Rainbow Button Mushroom,1,Soft Bread,2,Cream,2,Onion,4,Olive Oil,,,2.5,0.3,Sweet Rainbow Button Mushroom Sandwich,,Cooking,Cooking,,,
1150,9317,Sweet Rainbow Button Mushroom Sandwich,21124,2018/05/13,21124,,21124,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1151,9401,Steak,12342,2018/05/13,12342,,12342,,,Yes,No,8,Meat 1,2,Salt,2,Garlic,2,Red Sauce,,,,,2.5,0.3,Juicy Steak,,Cooking,Cooking,,,
1152,9402,Boiled Bird Eggs,1314,2018/05/13,1314,,1314,,,Yes,No,3,Egg,6,Mineral Water,1,Cooking Wine,1,Salt,,,,,2.5,0.3,Appealing Boiled Bird Egg,,Cooking,Cooking,,,
1153,9403,Fried Bird,3056,2018/05/13,3056,,3056,,,Yes,No,7,Bird Meat,4,Flour,2,Egg,3,Pepper,,,,,2.5,0.3,Divine Fried Bird,,Cooking,Cooking,,,
1154,9404,Meat Croquette,11220,2018/05/13,11220,,11220,,,Yes,No,8,Meat 1,5,Flour,2,Egg,2,Cheese,4,Deep Frying Oil,,,2.5,0.3,Crispy Meat Croquette,,Cooking,Cooking,,,
1155,9405,Steamed Bird,2491,2018/05/13,2491,,2491,,,Yes,No,5,Bird Meat,3,Vegetable,2,Vinegar,2,Essence of Liquor,2,Salt,,,2.5,0.3,Well-aged Steamed Bird,,Cooking,Cooking,,,
1156,9406,Lizard Kebab,3175,2018/05/13,3175,,3175,,,Yes,No,6,Reptile Meat,2,Red Sauce,3,Onion,7,Cereal,,,,,2.5,0.3,Lean Lizard Kebab,,Cooking,Cooking,,,
1157,9407,Fried Fish,1608,2018/05/13,1608,,1608,,,Yes,No,1,Dried Fish,3,Flour,2,Deep Frying Oil,,,,,,,2.5,0.3,Crispy Fried Fish,,Cooking,Cooking,,,
1158,9408,Borscht,6578,2018/05/13,6578,,6578,,,Yes,No,7,Fragrant Jerky,3,Milk,1,Cinnamon,2,Mineral Water,,,,,2.5,0.3,Fragrant Borscht,,Cooking,Cooking,,,
1159,9409,Steamed Fish,678,2018/05/13,678,,678,,,Yes,No,1,Dried Fish,2,Garlic,2,Salt,3,Mineral Water,,,,,2.5,0.3,Lean Steamed Fish,,Cooking,Cooking,,,
1160,9410,Desert Dumpling,10692,2018/05/13,10692,,10692,,,Yes,No,6,Reptile Meat,6,Dough,1,Cinnamon,2,Olive Oil,,,,,2.5,0.3,Chewy Desert Dumpling,,Cooking,Cooking,,,
1161,9411,Steamed Seafood,5121,2018/05/13,5121,,5121,,,Yes,No,1,Seafood 1,3,Hot Pepper,6,Mineral Water,2,Salt,,,,,2.5,0.3,Plentiful Steamed Fish,,Cooking,Cooking,,,
1162,9412,Pickled Fish,655,2018/05/13,655,,655,,,Yes,No,1,Dried Fish,2,Vinegar,4,Salt,2,Leavening Agent,,,,,2.5,0.3,Sour Pickled Fish,,Cooking,Cooking,,,
1163,9413,Seafood Pasta,6358,2018/05/13,6358,,6358,,,Yes,No,1,Seafood 1,5,Dough,3,Cooking Wine,3,Garlic,,,,,2.5,0.3,High-Quality Seafood Pasta,,Cooking,Cooking,,,
1164,9414,Meat Stew,5722,2018/05/13,5722,,5722,,,Yes,No,5,Meat 1,2,Flour,2,Cooking Wine,3,Mineral Water,,,,,2.5,0.3,Thick Meat Stew,,Cooking,Cooking,,,
1165,9415,Meat Sandwich,13404,2018/05/13,13404,,13404,,,Yes,No,1,Soft Bread,7,Meat 1,6,Vegetable,3,Cheese,,,,,2.5,0.3,High-Quality Meat Sandwich,,Cooking,Cooking,,,
1166,9416,Meat Pasta,7741,2018/05/13,7741,,7741,,,Yes,No,5,Meat 1,4,Dough,3,Pepper,2,Garlic,,,,,2.5,0.3,Spaghetti alla Bolognese,,Cooking,Cooking,,,
1167,9417,Smoked Fish Steak,2278,2018/05/13,2278,,2278,,,Yes,No,2,Dried Fish,1,Olive Oil,2,Salt,,,,,,,2.5,0.3,Golden Smoked Fish Steak,,Cooking,Cooking,,,
1168,9418,Fish Soup,1297,2018/05/13,1297,,1297,,,Yes,No,1,Dried Fish,3,Flour,2,Cream,6,Mineral Water,,,,,2.5,0.3,Special Fish Soup,,Cooking,Cooking,,,
1169,9419,Seafood Mushroom Salad,2320,2018/05/13,2320,,2320,,,Yes,No,2,Dried Fish,1,Fortune Teller Mushroom,2,Dressing,,,,,,,2.5,0.3,Special Seafood Mushroom Salad,,Cooking,Cooking,,,
1170,9420,Stir-Fried Seafood,2277,2018/05/13,2277,,2277,,,Yes,No,1,Seafood 1,4,Vegetable,2,White Sauce,2,Hot Pepper,,,,,2.5,0.3,Special Stir-Fried Seafood,,Cooking,Cooking,,,
1171,9421,Seafood Grilled with Butter,2970,2018/05/13,2970,,2970,,,Yes,No,1,Seafood 1,3,Butter,2,Salt,1,Olive Oil,,,,,2.5,0.3,Savory Seafood Grilled with Butter,,Cooking,Cooking,,,
1172,9422,Dark Pudding,14590,2018/05/13,14590,,14590,,,Yes,No,1,Oatmeal,1,Pickled Vegetables,5,Bird Meat,7,Blood 2,,,,,2.5,0.3,Bloody Dark Pudding,,Cooking,Cooking,,,
1173,9423,Fish Fillet Salad,4945,2018/05/13,4945,,4945,,,Yes,No,1,Dried Fish,2,Dressing,3,Onion,2,Cheese,,,,,2.5,0.3,Fresh Fish Fillet Salad,,Cooking,Cooking,,,
1174,9424,Meat Soup,1652,2018/05/13,1652,,1652,,,Yes,No,5,Meat 1,1,Pepper,2,Cream,4,Mineral Water,,,,,2.5,0.3,Special Meat Soup,,Cooking,Cooking,,,
1175,9425,Lean Meat Salad,13446,2018/05/13,13446,,13446,,,Yes,No,8,Meat 1,2,Vinegar,3,Pepper,4,Dressing,,,,,2.5,0.3,Top Grade Lean Meat Salad,,Cooking,Cooking,,,
1176,9426,Stir-Fried Meat,2563,2018/05/13,2563,,2563,,,Yes,No,7,Meat 1,2,Base Sauce,2,Onion,3,Hot Pepper,,,,,2.5,0.3,Special Stir-Fried Meat,,Cooking,Cooking,,,
1177,9427,Grilled Sausage,6676,2018/05/13,6676,,6676,,,Yes,No,6,Meat 1,1,Onion,2,Pepper,2,Salt,,,,,2.5,0.3,Smoked Sausage,,Cooking,Cooking,,,
1178,9428,Special Fish Soup,1600,2018/05/13,1600,,1600,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1179,9429,Crispy Fried Fish,801,2018/05/13,801,,801,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1180,9430,Juicy Steak,22236,2018/05/13,22236,,22236,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1181,9431,Smoked Sausage,14688,2018/05/13,14688,,14688,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1182,9432,Special Stir-Fried Meat,6983,2018/05/13,6983,,6983,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1183,9433,Savory Seafood Grilled with Butter,7384,2018/05/13,7384,,7384,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1184,9434,Special Meat Soup,4039,2018/05/13,4039,,4039,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1185,9435,Top Grade Lean Meat Salad,24214,2018/05/13,24214,,24214,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1186,9436,Appealing Boiled Bird Egg,887,2018/05/13,887,,887,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1187,9437,Divine Fried Bird,5498,2018/05/13,5498,,5498,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1188,9438,Crispy Meat Croquette,22236,2018/05/13,22236,,22236,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1189,9439,Lean Steamed Fish,1280,2018/05/13,1280,,1280,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1190,9440,Plentiful Steamed Fish,7669,2018/05/13,7669,,7669,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1191,9441,High-Quality Seafood Pasta,2861,2018/05/13,2861,,2861,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1192,9442,Thick Meat Stew,3987,2018/05/13,3987,,3987,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1193,9443,High-Quality Meat Sandwich,6982,2018/05/13,6982,,6982,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1194,9444,Spaghetti alla Bolognese,15340,2018/05/13,15340,,15340,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1195,9445,Golden Smoked Fish Steak,4120,2018/05/13,4120,,4120,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1196,9446,Special Seafood Mushroom Salad,5031,2018/05/13,5031,,5031,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1197,9447,Special Stir-Fried Seafood,4588,2018/05/13,4588,,4588,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1198,9448,Bloody Dark Pudding,20000,2018/05/13,20000,,20000,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1199,9449,Fresh Fish Fillet Salad,9792,2018/05/13,9792,,9792,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1200,9450,Well-aged Steamed Bird,4983,2018/05/13,4983,,4983,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1201,9451,Lean Lizard Kebab,6355,2018/05/13,6355,,6355,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1202,9452,Fragrant Borscht,11642,2018/05/13,11642,,11642,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1203,9453,Chewy Desert Dumpling,4814,2018/05/13,4814,,4814,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1204,9454,Sour Pickled Fish,4692,2018/05/13,4692,,4692,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1205,9455,Steamed Whale Meat,158202,2018/05/13,158202,,158202,,,Yes,No,1,Blue Whale Meat,1,Honey Wine,4,Garlic,2,Salt,6,Mineral Water,,,2.5,0.3,Chewy Steamed Whale Meat,,Cooking,Cooking,,,
1206,9456,Whale Meat Salad,158594,2018/05/13,158594,,158594,,,Yes,No,1,Blue Whale Meat,6,Vegetable,2,Dressing,3,Egg,4,Pepper,,,2.5,0.3,Fresh Whale Meat Salad,,Cooking,Cooking,,,
1207,9457,Chewy Steamed Whale Meat,316404,2018/05/13,316404,,316404,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1208,9458,Fresh Whale Meat Salad,314016,2018/05/13,314016,,314016,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1209,9459,Hunter's Salad,7209,2018/05/13,7209,,7209,,,Yes,No,1,Meat 4,2,Vinegar,2,Dressing,5,Garlic,,,,,1,0.1,Fresh Hunter's Salad,,Cooking,Cooking,,,
1210,9460,Fresh Hunter's Salad,19210,2018/05/13,19210,,19210,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1211,9461,Grilled Scorpion,10778,2018/05/13,10778,,10778,,,Yes,No,3,Scorpion Meat,2,Butter,3,Nutmeg,3,Hot Pepper,,,,,2.5,0.3,Crispy Grilled Scorpion,,Cooking,Cooking,,,
1212,9462,Crispy Grilled Scorpion,16166,2018/05/13,16166,,16166,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1213,9463,King of Jungle Hamburg,18999,2018/05/13,18999,,18999,,,Yes,No,4,Lion Meat,4,Teff Bread,2,Pickled Vegetables,3,Nutmeg,,,,,2.5,0.3,Jumbo King of Jungle Hamburg,,Cooking,Cooking,,,
1214,9464,Jumbo King of Jungle Hamburg,41276,2018/05/13,41276,,41276,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1215,9469,Khalk's Fermented Wine,76500,2018/05/13,76500,,76500,,,Yes,No,1,Fugitive Khalk's Horn,5,Honey Wine,6,Date Palm,6,Leavening Agent,6,Sugar,,,2.5,0.3,Khalk's Strong Fermented Wine,,Cooking,Cooking,,,
1216,9470,Khalk's Strong Fermented Wine,153000,2018/05/13,153000,,153000,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1217,9471,Prawn Salad,19476,2018/05/13,19476,,19476,,,Yes,No,2,Shrimp,3,Olive Oil,2,Salt,3,Egg,2,Fruit and Vegetable Salad,,,2.5,0.3,Sweet and Sour Prawn Salad,,Cooking,Cooking,,,
1218,9472,Sweet and Sour Prawn Salad,38068,2018/05/13,38068,,38068,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1219,9473,Steamed Prawn,19312,2018/05/13,19312,,19312,,,Yes,No,4,Shrimp,3,Vegetable,2,Hot Pepper,3,Cooking Wine,4,Mineral Water,,,2.5,0.3,Hearty Steamed Prawn,,Cooking,Cooking,,,
1220,9474,Hearty Steamed Prawn,33822,2018/05/13,33822,,33822,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1221,9475,Pan-Fried Oyster,14332,2018/05/13,14332,,14332,,,Yes,No,3,Oyster,2,Egg,5,Flour,2,Vinegar,3,Olive Oil,,,2.5,0.3,Aromatic Pan-Fried Oyster,,Cooking,Cooking,,,
1222,9476,Aromatic Pan-Fried Oyster,24672,2018/05/13,24672,,24672,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1223,9477,Butter-Roasted Lobster,20443,2018/05/13,20443,,20443,,,Yes,No,1,Dried Lobster,4,Butter,5,Salt,5,Olive Oil,3,Garlic,,,2.5,0.3,Golden Butter-Roasted Lobster,,Cooking,Cooking,,,
1224,9478,Golden Butter-Roasted Lobster,40180,2018/05/13,40180,,40180,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1225,9479,Hard-Boiled Shellfish,21992,2018/05/13,21992,,21992,,,Yes,No,1,Seafood 2,3,Essence of Liquor,4,Garlic,2,Hot Pepper,5,Olive Oil,,,2.5,0.3,Big Hard-Boiled Shellfish,,Cooking,Cooking,,,
1226,9480,Big Hard-Boiled Shellfish,40553,2018/05/13,40553,,40553,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1227,9483,Rainbow Button Mushroom Cheese Melt,9778,2018/05/13,9778,,9778,,,Yes,No,1,Rainbow Button Mushroom,2,Meat 1,2,Cheese,3,Salt,4,Olive Oil,,,2.5,0.3,Mild Rainbow Button Mushroom Cheese Melt,,Cooking,Cooking,,,
1228,9484,Mild Rainbow Button Mushroom Cheese Melt,16134,2018/05/13,16134,,16134,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1229,9580,Design: Epheria Sailboat,1000000,,1000000,,1000000,,,Yes,No,,,,,,,,,,,,,,,,,,Quest,,,
1230,9601,Balenos Meal,21599,2018/05/13,21599,,21599,,,Yes,No,1,Cheese Gratin,1,Meat Croquette,1,Smoked Fish Steak,2,Stir-Fried Vegetables,2,Beer,,,2.5,0.2,Special Balenos Meal,,Cooking,Cooking,,,
1231,9602,Special Balenos Meal,150000,2018/05/13,150000,,150000,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1232,9603,Serendia Meal,27877,2018/05/13,27877,,27877,,,Yes,No,1,Ham Sandwich,1,Meat Pie,1,Honeycomb Cookie,2,Boiled Bird Eggs,2,Fruit Wine,,,2.5,0.2,Special Serendia Meal,,Cooking,Cooking,,,
1233,9604,Special Serendia Meal,99998,2018/05/13,99998,,99998,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1234,9605,Calpheon Meal,37050,2018/05/13,37050,,37050,,,Yes,No,2,Soft Bread,1,Milk Tea,1,Fish Fillet Salad,1,Cheese Pie,1,Meat Pasta,,,2.5,0.2,Special Calpheon Meal,,Cooking,Cooking,,,
1235,9606,Special Calpheon Meal,111879,2018/05/13,111879,,111879,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1236,9607,Mediah Meal,40989,2018/05/13,40989,,40989,,,Yes,No,1,Dark Pudding,1,Oatmeal,2,Grilled Sausage,1,Lean Meat Salad,2,Exotic Herbal Wine,,,2.5,0.2,Special Mediah Meal,,Cooking,Cooking,,,
1237,9608,Special Mediah Meal,116900,2018/05/13,116900,,116900,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1238,9609,Valencia Meal,24426,2018/05/13,24426,,24426,,,Yes,No,1,Teff Sandwich,1,King of Jungle Hamburg,1,Couscous,2,Fig Pie,2,Date Palm Wine,,,2.5,0.2,Special Valencia Meal,,Cooking,Cooking,,,
1239,9610,Special Valencia Meal,97464,2018/05/13,97464,,97464,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1240,9631,Knight Combat Rations,37237,2018/05/13,37237,,37237,,,Yes,No,1,Dark Pudding,1,Ham Sandwich,1,Meat Croquette,1,Fruit Wine,,,,,2.5,,,,Cooking,Cooking,,,
1241,9632,Special Arehaza Meal,14404,2018/05/13,14404,,14404,,,Yes,No,2,Coconut Cocktail,1,Coconut Pasta,1,Coconut Fried Fish,1,Meat Stew,1,Steak,,,2.5,,,,Cooking,Cooking,,,
1242,9634,Margoria Seafood Meal,100000,2018/05/13,100000,,100000,,,Yes,No,1,Prawn Salad,1,Steamed Prawn,1,Pan-Fried Oyster,1,Butter-Roasted Lobster,2,Fruit Wine,,,2.5,,,,Cooking,Cooking,,,
1243,9635,Kamasylvia Meal,14193,2018/05/13,14193,,14193,,,Yes,No,1,Rainbow Button Mushroom Sandwich,1,Coconut Pasta,1,Fig Pie,2,Fruit Wine,1,Rainbow Button Mushroom Cheese Melt,,,2.5,0.2,Special Kamasylvia Meal,,Cooking,Cooking,,,
1244,9636,Special Kamasylvia Meal,80420,2018/05/13,80420,,80420,,,Yes,No,,,,,,,,,,,,,1,,,,Cooking,Cooking,,,
1245,9691,Seafood Cron Meal,320000,2018/05/13,320000,,320000,,,Yes,No,3,Balenos Meal,3,Calpheon Meal,1,Margoria Seafood Meal,1,Ancient Cron Spice,,,,,1,,,,6,Processing - Simple Cooking,,,
1246,9692,Simple Cron Meal,320000,2018/05/13,320000,,320000,,,Yes,No,3,Knight Combat Rations,3,Mediah Meal,3,Valencia Meal,1,Ancient Cron Spice,,,,,1,,,,6,Processing - Simple Cooking,,,
1247,9693,Exquisite Cron Meal,264988,2018/05/13,264988,,264988,,,Yes,No,3,Serendia Meal,1,Special Arehaza Meal,3,Kamasylvia Meal,1,Ancient Cron Spice,,,,,1,,,,6,Processing - Simple Cooking,,,
1248,9726,Blue Whale Meat,108181,2018/05/13,108181,,108181,,,Yes,No,,,,,,,,,,,,,,,,,,Gathering,,,
1249,9727,Blue Whale Oil,1784999,2018/05/13,1784999,,1784999,,,Yes,No,,,,,,,,,,,,,,,,,,Gathering,,,
1250,9728,Blue Whale Molar,29999999,2018/05/13,29999999,,29999999,,,Yes,No,,,,,,,,,,,,,,,,,,Gathering,,,
1251,9729,Blue Whale Tendon,909090,2018/05/13,909090,,909090,,,Yes,No,,,,,,,,,,,,,,,,,,Gathering,,,
1252,9731,Soft Whale Meat,8517,2018/05/13,8517,,8517,,,Yes,No,,,,,,,,,,,,,,,,,,Gathering,Meat 4,,
1253,9732,Crocodile Meat,3905,2018/05/13,3905,,3905,,,Yes,No,,,,,,,,,,,,,,,,,,Gathering,Meat 4,,
1254,9733,Shining Powder,29948,2018/05/13,29948,,29948,,,Yes,No,,,,,,,,,,,,,,,,,,Gathering,,,
1255,9735,Fugitive Khalk's Horn,118999,2018/05/13,118999,,118999,,,Yes,No,,,,,,,,,,,,,,,,,,Gathering,,,
1256,9736,Fugitive Khalk's Skin,1785000,2018/05/13,1785000,,1785000,,,Yes,No,,,,,,,,,,,,,,,,,,Gathering,,,
1257,9737,Fugitive Khalk's Shiny Claw,25000000,2018/05/13,25000000,,25000000,,,Yes,No,,,,,,,,,,,,,,,,,,Gathering,,,
1258,9741,Griffon Claw,222111,2018/05/13,222111,,222111,,,Yes,No,,,,,,,,,,,,,,,,,,Gathering,,,
1259,9801,Apprentice's Fried Fish Cooking Box,150000,2018/05/13,150000,,150000,,,No,No,20,Fried Fish,,,,,,,,,,,1.1,,,,7.5,Processing - Imperial Cooking,,,
1260,9802,Skilled Cook's Meat Stew Cooking Box,195000,2018/05/13,195000,,195000,,,No,No,20,Meat Stew,,,,,,,,,,,1.1,,,,7.5,Processing - Imperial Cooking,,,
1261,9803,Apprentice's Boiled Egg Cooking Box,138750,2018/05/13,138750,,138750,,,No,No,20,Boiled Bird Eggs,,,,,,,,,,,1.1,,,,7.5,Processing - Imperial Cooking,,,
1262,9804,Skilled Cook's Soft Bread Cooking Box,192500,2018/05/13,192500,,192500,,,No,No,20,Soft Bread,,,,,,,,,,,1.1,,,,7.5,Processing - Imperial Cooking,,,
1263,9805,Skilled Cook's Fish Fillet Chip Cooking Box,160000,2018/05/13,160000,,160000,,,No,No,20,Fish Fillet Chips,,,,,,,,,,,1.1,,,,7.5,Processing - Imperial Cooking,,,
1264,9806,Skilled Cook's Fruit Pudding Cooking Box,212500,2018/05/13,212500,,212500,,,No,No,20,Fruit Pudding,,,,,,,,,,,1.1,,,,7.5,Processing - Imperial Cooking,,,
1265,9807,Professional's Meat Pie Cooking Box,210000,2018/05/13,210000,,210000,,,No,No,30,Meat Pie,,,,,,,,,,,1.1,,,,7.5,Processing - Imperial Cooking,,,
1266,9808,Professional's Fine Scent Cooking Box,217500,2018/05/13,217500,,217500,,,No,No,30,Tea With Fine Scent,,,,,,,,,,,1.1,,,,7.5,Processing - Imperial Cooking,,,
1267,9809,Master's Seafood Pasta Cooking Box,325000,2018/05/13,325000,,325000,,,No,No,40,Seafood Pasta,,,,,,,,,,,1.1,,,,7.5,Processing - Imperial Cooking,,,
1268,9810,Professional's Omelet Cooking Box,205000,2018/05/13,205000,,205000,,,No,No,40,Omelet,,,,,,,,,,,1.1,,,,7.5,Processing - Imperial Cooking,,,
1269,9811,Artisan's Meat Croquette Cooking Box,410000,2018/05/13,410000,,410000,,,No,No,40,Meat Croquette,,,,,,,,,,,1.1,,,,7.5,Processing - Imperial Cooking,,,
1270,9812,Artisan's Cheese Gratin Cooking Box,290000,2018/05/13,290000,,290000,,,No,No,40,Cheese Gratin,,,,,,,,,,,1.1,,,,7.5,Processing - Imperial Cooking,,,
1271,9813,Artisan's Desert Dumpling Cooking Box,277500,2018/05/13,277500,,277500,,,No,No,40,Desert Dumpling,,,,,,,,,,,1.1,,,,7.5,Processing - Imperial Cooking,,,
1272,9814,Artisan's Honey Wine Cooking Box,190000,2018/05/13,190000,,190000,,,No,No,50,Honey Wine,,,,,,,,,,,1.1,,,,7.5,Processing - Imperial Cooking,,,
